date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_mw,outage_state_mw,outage_total_mw,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw
2019-02-13,42545.0,47644.0,43588.0,17708.0,2466.0,153951.0,537.0,236.0,0.0,0.0,40.0,813.0,910.0,1115.0,971.0,362.0,41.0,3398.0,108.0,25.0,58.0,29.0,3.0,224.0,25.0,48.0,97.0,,,170.0,23.82,21.11,73.29,0.97,0.06,119.0,12.6,0.9,0.0,0.0,0.7,14.1,0.033,0.0,0.0,5.98,5.98,77.0,17.01,2607.0,82.0,224.0,86.0,98.0,365.0,3461.0,10.54,19.47,28053.0,38671.0,66724.0,169.3,-207.2,112.1,-81.1,5.7,1.3,-6.9,-19.5,,,,,,
2019-02-14,44106.0,47716.0,42912.0,17524.0,2454.0,154712.0,608.0,0.0,0.0,0.0,34.0,642.0,914.0,1121.0,979.0,361.0,42.0,3417.0,121.0,26.0,64.0,23.0,3.0,237.0,24.0,39.0,75.0,,,139.0,20.81,19.91,77.87,0.94,0.05,120.0,0.2,0.0,0.0,0.0,0.2,0.4,0.044,0.0,0.34,9.86,10.2,76.08,13.73,2653.0,91.0,238.0,81.0,105.0,335.0,3503.0,9.55,18.65,27681.0,37899.0,65579.0,177.0,-211.8,113.8,-80.3,1.0,1.5,-6.9,-19.5,,,,,,
2019-02-15,42018.0,47265.0,42988.0,17965.0,2426.0,152662.0,581.0,0.0,0.0,0.0,58.0,639.0,870.0,1111.0,988.0,372.0,43.0,3384.0,118.0,29.0,73.0,23.0,3.0,246.0,13.0,35.0,53.0,,,101.0,19.1,21.62,79.87,1.02,0.05,122.0,10.0,0.2,0.0,0.0,0.3,10.4,0.047,0.0,0.64,10.53,11.17,74.5,14.33,2646.0,95.0,246.0,80.0,108.0,299.0,3474.0,8.61,17.99,27985.0,37649.0,65634.0,157.1,-205.4,120.0,-82.4,3.1,1.0,-6.9,-19.5,,,,,,
2019-02-16,42345.0,45221.0,42783.0,17500.0,2457.0,150306.0,587.0,0.0,50.0,0.0,37.0,674.0,862.0,1075.0,999.0,373.0,43.0,3352.0,133.0,18.0,90.0,28.0,3.0,272.0,7.0,40.0,29.0,,,76.0,22.1,22.05,73.15,0.84,0.05,118.0,10.4,0.0,0.2,0.0,0.3,10.9,0.053,0.02,1.12,10.95,12.09,69.76,18.15,2599.0,97.0,272.0,76.0,109.0,269.0,3424.0,7.86,18.03,29635.0,37809.0,67444.0,138.5,-187.9,131.0,-83.2,6.1,1.5,-6.0,11.4,,,,,,
2019-02-17,42542.0,45874.0,42852.0,16794.0,2358.0,150420.0,505.0,0.0,0.0,0.0,109.0,614.0,877.0,1063.0,994.0,341.0,42.0,3317.0,141.0,17.0,75.0,26.0,3.0,261.0,8.0,41.0,24.0,,,73.0,25.34,23.61,77.56,0.94,0.02,127.0,10.1,0.0,0.0,0.0,0.4,10.6,0.036,0.0,0.02,7.14,7.16,74.41,18.43,2586.0,91.0,261.0,91.0,102.0,278.0,3409.0,8.16,18.49,28593.0,37586.0,66178.0,140.6,-194.6,134.0,-80.5,6.8,1.3,-6.8,-18.6,,,,,,
2019-02-18,40254.0,43675.0,40190.0,16266.0,2076.0,142461.0,498.0,0.0,0.0,0.0,244.0,742.0,855.0,1064.0,967.0,345.0,37.0,3268.0,144.0,17.0,56.0,25.0,3.0,245.0,19.0,16.0,43.0,,,78.0,20.58,25.42,79.19,1.01,0.03,126.0,9.9,0.0,0.0,0.0,4.0,13.9,0.037,0.0,0.17,3.26,3.44,69.77,26.79,2549.0,91.0,245.0,91.0,101.0,277.0,3354.0,8.27,18.28,26962.0,38906.0,65867.0,144.5,-210.3,116.9,-62.6,1.9,1.5,-6.8,-19.3,,,,,,
2019-02-19,42465.0,46304.0,44082.0,17163.0,2394.0,152408.0,557.0,0.0,0.0,0.0,77.0,634.0,867.0,1096.0,1006.0,352.0,40.0,3361.0,131.0,25.0,65.0,31.0,3.0,255.0,31.0,40.0,32.0,,,103.0,20.23,19.47,79.97,0.91,0.03,121.0,12.0,0.0,0.0,0.0,2.0,14.0,0.036,0.0,0.0,7.77,7.77,76.26,15.97,2578.0,89.0,255.0,91.0,113.0,297.0,3423.0,8.68,18.79,28317.0,37384.0,65701.0,139.4,-220.1,133.8,-67.3,4.7,0.6,-6.8,-19.3,,,,,,
2019-02-20,43422.0,46851.0,44514.0,17012.0,2375.0,154174.0,581.0,0.0,0.0,0.0,39.0,620.0,882.0,1112.0,1043.0,361.0,41.0,3439.0,126.0,27.0,87.0,31.0,3.0,275.0,14.0,20.0,26.0,,,60.0,21.11,24.42,73.52,1.02,0.04,120.0,11.7,1.1,0.0,0.0,0.6,13.4,0.043,0.0,0.87,7.7,8.56,74.71,16.72,2694.0,91.0,275.0,91.0,113.0,256.0,3519.0,7.26,17.66,28952.0,36601.0,65552.0,162.0,-227.8,130.8,-71.9,4.2,-0.4,-6.8,-19.1,,,,,,
2019-02-21,43780.0,47308.0,45069.0,17442.0,2424.0,156023.0,624.0,0.0,83.0,0.0,41.0,748.0,893.0,1133.0,1038.0,351.0,41.0,3456.0,129.0,24.0,75.0,29.0,3.0,261.0,15.0,25.0,71.0,,,110.0,14.62,23.66,75.5,1.04,0.04,115.0,11.4,0.0,0.0,0.0,0.4,11.8,0.049,0.0,0.02,7.99,8.01,66.79,25.2,2673.0,91.0,261.0,90.0,111.0,299.0,3525.0,8.49,18.45,27292.0,38316.0,65608.0,159.9,-224.3,123.4,-69.7,7.7,2.1,-6.7,-19.4,,,,,,
2019-02-22,43402.0,48074.0,44039.0,18002.0,2462.0,155979.0,674.0,0.0,0.0,0.0,50.0,724.0,887.0,1144.0,1038.0,376.0,43.0,3488.0,153.0,26.0,79.0,28.0,3.0,288.0,8.0,33.0,66.0,,,107.0,18.64,22.49,81.99,1.02,0.06,124.0,10.2,0.3,0.0,0.0,0.3,10.8,0.071,0.0,3.18,17.28,20.46,66.53,13.01,2674.0,90.0,288.0,90.0,106.0,307.0,3555.0,8.64,19.27,28472.0,37346.0,65817.0,163.5,-233.3,133.1,-69.7,6.3,1.8,-6.6,-17.2,,,,,,
2019-02-23,42736.0,47584.0,44410.0,18639.0,2428.0,155797.0,527.0,0.0,0.0,0.0,36.0,563.0,896.0,1152.0,1038.0,382.0,42.0,3511.0,170.0,37.0,72.0,27.0,3.0,309.0,7.0,31.0,70.0,,,109.0,25.66,23.88,82.65,1.03,0.04,133.0,10.2,0.4,0.0,0.0,0.3,11.0,0.041,0.0,0.37,8.1,8.47,73.53,18.0,2664.0,89.0,309.0,93.0,111.0,317.0,3583.0,8.85,20.07,27807.0,39636.0,67443.0,160.5,-237.4,147.1,-75.4,2.8,0.4,-6.7,-15.4,,,,,,
2019-02-24,43071.0,47915.0,43385.0,17952.0,2450.0,154773.0,575.0,0.0,0.0,0.0,58.0,633.0,896.0,1144.0,1032.0,383.0,43.0,3498.0,167.0,27.0,73.0,27.0,3.0,296.0,11.0,46.0,56.0,,,113.0,24.3,22.22,84.06,0.94,0.03,132.0,10.2,0.0,0.0,0.0,0.3,10.5,0.039,0.0,0.02,7.22,7.25,72.05,20.71,2663.0,86.0,296.0,96.0,110.0,319.0,3570.0,8.94,19.91,28237.0,39021.0,67258.0,157.1,-243.8,151.5,-74.5,6.0,1.9,-6.6,-19.2,,,,,,
2019-02-25,40086.0,44366.0,41271.0,17162.0,2326.0,145211.0,603.0,325.0,0.0,0.0,76.0,1004.0,867.0,1108.0,985.0,376.0,40.0,3376.0,159.0,21.0,73.0,28.0,3.0,283.0,9.0,40.0,42.0,,,91.0,24.56,23.24,82.55,1.06,0.04,131.0,11.6,0.9,0.0,0.0,0.8,13.4,0.046,0.0,0.47,5.61,6.09,69.35,24.56,2596.0,79.0,283.0,97.0,111.0,295.0,3462.0,8.53,19.5,27732.0,40109.0,67840.0,145.9,-228.2,139.3,-66.0,5.1,1.7,-6.6,-19.2,,,,,,
2019-02-26,42685.0,47731.0,44943.0,16814.0,2419.0,154592.0,547.0,0.0,0.0,0.0,70.0,617.0,889.0,1124.0,1044.0,340.0,42.0,3440.0,152.0,24.0,82.0,28.0,3.0,290.0,8.0,46.0,26.0,,,80.0,25.67,25.71,81.89,1.03,0.02,134.0,11.2,0.0,0.0,0.0,0.6,11.8,0.039,0.0,0.21,2.35,2.56,63.75,33.69,2656.0,90.0,290.0,97.0,105.0,288.0,3526.0,8.18,19.16,26578.0,39817.0,66394.0,168.0,-249.5,159.1,-82.9,4.8,2.0,-6.5,-19.1,,,,,,
2019-02-26,43345.0,45866.0,44555.0,16626.0,2403.0,152795.0,662.0,0.0,0.0,0.0,59.0,721.0,887.0,1117.0,1060.0,344.0,40.0,3448.0,145.0,24.0,80.0,30.0,3.0,282.0,15.0,59.0,37.0,,,111.0,17.91,23.6,78.89,0.97,0.03,121.0,12.1,1.0,0.0,0.0,0.8,13.9,0.039,0.0,0.21,2.35,2.56,63.75,33.69,2669.0,80.0,282.0,98.0,107.0,308.0,3544.0,8.69,19.41,26097.0,41302.0,67399.0,174.0,-257.0,155.9,-76.5,3.2,1.0,-6.6,-18.3,,,,,,
2019-02-28,43815.0,46997.0,45421.0,15670.0,2286.0,154189.0,1033.0,3.0,0.0,0.0,119.0,1155.0,897.0,1114.0,1080.0,335.0,38.0,3464.0,145.0,22.0,79.0,28.0,3.0,277.0,8.0,43.0,37.0,,,88.0,29.2,27.17,76.98,0.93,0.02,134.0,11.5,0.0,0.0,0.0,0.1,11.6,0.038,0.0,0.0,1.0,1.0,65.65,33.36,2685.0,81.0,277.0,94.0,101.0,305.0,3543.0,8.6,19.07,24770.0,39762.0,64531.0,185.3,-271.0,164.9,-88.1,4.3,1.4,-6.7,-16.6,,,,,,
2019-02-28,42750.0,46510.0,45059.0,15422.0,2307.0,152048.0,842.0,0.0,0.0,0.0,82.0,924.0,869.0,1102.0,1076.0,336.0,41.0,3424.0,144.0,22.0,75.0,28.0,3.0,272.0,12.0,49.0,34.0,,,95.0,24.09,24.26,74.37,0.88,0.03,124.0,12.6,0.0,0.0,0.0,1.0,13.7,0.031,0.0,0.0,1.6,1.6,69.13,29.27,2644.0,82.0,272.0,97.0,105.0,295.0,3495.0,8.44,19.0,24914.0,40142.0,65055.0,172.7,-258.6,160.9,-83.1,4.7,-0.1,-6.5,-17.4,,,,,,
2019-03-02,43710.0,46506.0,44951.0,16086.0,2451.0,153704.0,1109.0,0.0,0.0,0.0,31.0,1140.0,916.0,1098.0,1089.0,345.0,41.0,3489.0,144.0,27.0,76.0,30.0,3.0,279.0,18.0,35.0,25.0,,,78.0,21.9,26.72,77.84,1.18,0.05,128.0,12.0,0.3,0.0,0.0,0.7,12.9,0.05,0.0,0.96,4.33,5.29,66.89,27.82,2707.0,87.0,280.0,94.0,110.0,289.0,3566.0,8.09,18.55,25070.0,38929.0,63999.0,177.8,-280.2,168.9,-67.1,3.7,1.3,-6.4,-16.4,,,,,,
2019-03-03,42142.0,47050.0,44947.0,17111.0,2439.0,153689.0,1314.0,2.0,0.0,0.0,71.0,1387.0,882.0,1108.0,1073.0,359.0,43.0,3465.0,144.0,27.0,66.0,26.0,4.0,267.0,26.0,69.0,55.0,,,150.0,10.52,21.9,74.57,1.12,0.06,108.0,11.8,0.0,0.0,0.0,1.1,12.9,0.052,0.0,0.08,10.01,10.09,62.38,27.52,2646.0,80.0,267.0,94.0,105.0,341.0,3533.0,9.66,19.87,27790.0,38617.0,66407.0,173.2,-293.7,169.8,-57.6,4.3,1.0,-6.4,-19.1,,,,,,
2019-03-04,37981.0,43641.0,42215.0,16233.0,2362.0,142432.0,555.0,0.0,0.0,0.0,43.0,598.0,798.0,1072.0,1022.0,354.0,40.0,3287.0,142.0,23.0,59.0,25.0,4.0,253.0,16.0,39.0,25.0,,,79.0,18.66,21.9,77.39,0.64,0.06,119.0,11.0,0.2,0.0,0.0,0.7,11.9,0.056,0.0,1.23,11.08,12.3,65.81,21.89,2564.0,80.0,253.0,95.0,105.0,265.0,3362.0,7.9,18.24,25980.0,39855.0,65835.0,145.8,-256.8,169.9,-63.7,2.8,1.2,-6.7,-19.4,,,,,,
2019-03-05,39016.0,44295.0,44293.0,16710.0,2396.0,146710.0,1149.0,0.0,0.0,0.0,93.0,1242.0,855.0,1091.0,1067.0,364.0,42.0,3418.0,144.0,27.0,67.0,24.0,4.0,266.0,11.0,50.0,29.0,,,90.0,21.69,24.3,76.59,0.99,0.03,124.0,11.8,0.0,0.0,0.0,0.7,12.5,0.059,0.0,0.6,12.58,13.18,64.56,22.26,2647.0,93.0,266.0,96.0,102.0,284.0,3488.0,8.15,18.51,23890.0,38260.0,62149.0,169.0,-277.8,162.2,-65.5,6.4,0.8,-6.6,-19.9,,,,,,
2019-03-06,41139.0,47520.0,45762.0,16901.0,2282.0,153604.0,1173.0,0.0,0.0,0.0,181.0,1354.0,875.0,1122.0,1089.0,364.0,40.0,3490.0,144.0,30.0,62.0,32.0,4.0,272.0,4.0,45.0,44.0,,,93.0,25.05,25.39,82.46,0.99,0.03,134.0,12.7,0.0,0.0,0.0,1.8,14.5,0.074,0.2,1.4,20.8,22.4,68.15,9.46,2718.0,94.0,272.0,95.0,105.0,300.0,3584.0,8.38,18.61,24615.0,38300.0,62914.0,175.6,-270.1,164.7,-78.1,3.5,0.5,-6.8,-18.5,,,,,,
2019-03-07,41130.0,47235.0,45628.0,16692.0,2420.0,153105.0,1081.0,0.0,0.0,100.0,54.0,1235.0,892.0,1126.0,1085.0,363.0,39.0,3506.0,142.0,31.0,62.0,33.0,4.0,272.0,4.0,27.0,46.0,,,78.0,26.05,25.37,84.81,0.83,0.04,137.0,13.3,0.0,0.0,0.3,1.6,15.2,0.043,0.0,0.44,9.98,10.42,78.34,11.24,2727.0,95.0,272.0,93.0,102.0,290.0,3580.0,8.11,18.31,25652.0,39475.0,65126.0,165.9,-254.9,155.8,-71.8,2.9,0.4,-6.5,-19.6,,,,,,
2019-03-08,41529.0,47781.0,45489.0,17014.0,2450.0,154263.0,1041.0,0.0,0.0,0.0,41.0,1082.0,911.0,1140.0,1096.0,366.0,41.0,3553.0,141.0,31.0,74.0,32.0,4.0,281.0,4.0,26.0,37.0,,,67.0,25.03,25.2,84.04,1.1,0.04,135.0,12.8,0.0,0.1,0.0,0.3,13.2,0.067,0.0,1.22,20.15,21.37,69.51,9.12,2795.0,101.0,281.0,90.0,104.0,278.0,3651.0,7.63,17.81,25972.0,38520.0,64491.0,158.5,-247.6,161.1,-80.2,5.1,0.2,-6.6,-19.1,,,,,,
2019-03-09,42045.0,47188.0,45612.0,17029.0,2329.0,154203.0,1329.0,0.0,0.0,0.0,160.0,1489.0,919.0,1137.0,1103.0,369.0,41.0,3570.0,134.0,30.0,83.0,31.0,4.0,283.0,30.0,34.0,32.0,,,96.0,23.87,25.58,80.38,1.11,0.06,131.0,11.6,0.1,0.0,0.0,1.2,12.9,0.054,0.0,0.91,13.61,14.53,75.32,10.15,2789.0,86.0,283.0,91.0,103.0,305.0,3657.0,8.35,18.56,26048.0,37835.0,63882.0,153.6,-253.2,172.6,-81.0,6.1,-1.0,-6.5,-17.1,,,,,,
2019-03-10,41034.0,47394.0,45059.0,17214.0,2443.0,153144.0,1215.0,339.0,50.0,0.0,48.0,1652.0,903.0,1126.0,1087.0,376.0,41.0,3534.0,137.0,27.0,82.0,35.0,4.0,285.0,13.0,48.0,23.0,,,85.0,30.31,26.1,75.83,1.03,0.05,133.0,11.0,0.5,1.0,0.0,0.1,12.5,0.09,0.13,3.76,24.73,28.62,64.7,6.68,2775.0,85.0,285.0,90.0,96.0,296.0,3628.0,8.16,18.52,26214.0,37025.0,63238.0,161.1,-261.5,169.1,-79.6,6.2,-1.3,-6.6,-19.3,,,,,,
2019-03-11,38585.0,45008.0,42803.0,16773.0,2338.0,145507.0,792.0,1.0,0.0,0.0,52.0,845.0,884.0,1108.0,1046.0,369.0,40.0,3448.0,136.0,21.0,63.0,27.0,4.0,250.0,17.0,36.0,24.0,,,78.0,22.93,26.59,73.98,0.94,0.03,124.0,10.9,0.1,0.2,0.0,0.4,11.6,0.061,0.24,0.79,15.3,16.33,68.91,14.76,2726.0,79.0,250.0,90.0,109.0,280.0,3536.0,7.92,17.56,25525.0,36675.0,62199.0,160.3,-250.3,175.5,-85.7,1.1,0.8,-6.6,-18.6,,,,,,
2019-03-12,40949.0,47862.0,46561.0,17516.0,2454.0,155342.0,1403.0,0.0,218.0,0.0,69.0,1690.0,897.0,1141.0,1093.0,394.0,43.0,3568.0,140.0,25.0,73.0,35.0,4.0,277.0,12.0,45.0,29.0,,,86.0,25.53,26.07,79.89,1.09,0.04,133.0,10.9,0.3,0.0,0.0,0.7,11.9,0.062,0.15,2.99,11.26,14.4,74.88,10.72,2797.0,92.0,277.0,91.0,113.0,297.0,3668.0,8.09,18.14,24665.0,36385.0,61049.0,157.4,-251.2,172.0,-88.7,4.3,0.4,-6.8,-20.0,,,,,,
2019-03-13,41737.0,48609.0,45241.0,17917.0,2442.0,155946.0,1186.0,99.0,0.0,0.0,59.0,1344.0,918.0,1160.0,1101.0,407.0,43.0,3628.0,143.0,27.0,71.0,33.0,3.0,276.0,14.0,45.0,36.0,,,95.0,22.35,24.8,80.35,1.03,0.04,129.0,12.4,0.3,0.0,0.0,0.6,13.2,0.052,0.0,0.88,11.69,12.57,72.65,14.78,2817.0,104.0,276.0,90.0,114.0,301.0,3702.0,8.13,18.01,24754.0,35725.0,60478.0,158.1,-248.5,166.9,-82.5,2.3,-1.2,-11.7,-20.0,,,,,,
2019-03-14,42376.0,47565.0,46415.0,17810.0,2443.0,156609.0,1197.0,0.0,0.0,0.0,30.0,1227.0,925.0,1150.0,1095.0,410.0,42.0,3622.0,145.0,24.0,72.0,39.0,4.0,283.0,13.0,46.0,39.0,,,98.0,19.77,22.93,81.85,1.05,0.04,126.0,11.2,0.0,0.0,0.0,0.9,12.1,0.042,0.07,0.59,6.94,7.6,76.98,15.42,2821.0,101.0,283.0,82.0,114.0,301.0,3702.0,8.13,18.01,24437.0,35365.0,59802.0,168.4,-255.4,159.0,-73.3,2.1,3.8,-12.4,-20.4,,,,,,
2019-03-15,40886.0,47261.0,47162.0,17886.0,2479.0,155674.0,811.0,0.0,0.0,0.0,22.0,833.0,890.0,1136.0,1104.0,409.0,43.0,3582.0,141.0,24.0,71.0,36.0,3.0,276.0,13.0,44.0,44.0,,,102.0,23.54,24.44,83.52,0.84,0.03,132.0,11.2,0.0,0.0,0.0,0.6,11.7,0.035,0.0,0.01,6.28,6.3,80.54,13.16,2797.0,87.0,276.0,89.0,114.0,311.0,3675.0,8.48,18.41,25894.0,36530.0,62423.0,155.2,-250.5,159.8,-68.1,1.2,0.5,-15.1,-20.2,,,,,,
2019-03-16,41330.0,47387.0,46148.0,17794.0,2455.0,155114.0,1001.0,0.0,0.0,0.0,64.0,1065.0,904.0,1134.0,1107.0,392.0,43.0,3580.0,146.0,30.0,70.0,40.0,3.0,290.0,12.0,63.0,46.0,,,122.0,26.6,24.7,84.08,0.85,0.04,136.0,11.9,0.0,0.0,0.0,0.8,12.7,0.021,0.0,0.0,2.06,2.06,82.95,14.99,2744.0,88.0,290.0,90.0,116.0,337.0,3666.0,9.2,19.57,26069.0,36670.0,62738.0,159.7,-263.2,164.4,-66.8,1.6,1.7,-11.9,-19.4,,,,,,
2019-03-17,41852.0,48012.0,45912.0,20816.0,2317.0,158909.0,990.0,0.0,0.0,0.0,208.0,1198.0,923.0,1140.0,1095.0,393.0,42.0,3593.0,145.0,25.0,69.0,35.0,4.0,279.0,14.0,69.0,57.0,,,140.0,24.45,24.7,84.38,1.04,0.05,135.0,11.1,0.0,0.0,0.0,0.4,11.5,0.036,0.0,0.0,4.55,4.55,69.63,25.82,2750.0,82.0,279.0,91.0,115.0,350.0,3667.0,9.56,19.65,26088.0,36390.0,62478.0,171.6,-271.5,164.7,-66.5,2.5,2.5,-10.3,-18.9,,,,,,
2019-03-18,25666.0,44606.0,43170.0,17040.0,2382.0,132864.0,467.0,0.0,0.0,0.0,54.0,521.0,898.0,1104.0,1041.0,379.0,42.0,3465.0,139.0,22.0,60.0,36.0,3.0,260.0,6.0,51.0,38.0,,,95.0,29.66,25.0,85.27,0.87,0.04,141.0,10.6,0.0,0.0,0.0,0.3,11.0,0.045,0.0,0.35,8.01,8.36,69.86,21.78,2688.0,87.0,260.0,91.0,110.0,308.0,3544.0,8.69,18.61,27938.0,36822.0,64760.0,173.2,-278.8,154.4,-54.0,2.6,2.6,-11.9,-17.9,,,,,,
2019-03-19,42194.0,47983.0,46726.0,19617.0,2381.0,158901.0,781.0,20.0,130.0,0.0,117.0,1048.0,930.0,1131.0,1092.0,369.0,42.0,3564.0,138.0,30.0,79.0,28.0,3.0,278.0,4.0,39.0,30.0,,,73.0,20.54,26.4,85.4,0.98,0.03,133.0,10.9,0.1,0.1,0.0,1.0,12.1,0.038,0.0,0.0,4.21,4.21,67.96,27.82,2803.0,83.0,278.0,86.0,122.0,281.0,3653.0,7.71,17.65,27609.0,36695.0,64303.0,181.8,-278.8,157.8,-65.2,0.9,2.0,-6.8,-20.3,,,,,,
2019-03-20,42642.0,48418.0,46861.0,20031.0,2374.0,160326.0,772.0,20.0,0.0,0.0,151.0,943.0,946.0,1154.0,1119.0,398.0,42.0,3659.0,146.0,31.0,86.0,35.0,3.0,301.0,19.0,38.0,29.0,,,85.0,26.36,25.9,82.15,1.12,0.02,136.0,12.0,0.1,0.0,0.0,0.6,12.7,0.038,0.0,0.22,4.25,4.47,74.16,21.38,2860.0,81.0,301.0,85.0,117.0,299.0,3742.0,7.98,18.29,25515.0,34535.0,60050.0,187.4,-286.0,164.2,-66.6,1.7,2.5,-11.6,-24.6,,,,,,
2019-03-21,40425.0,44818.0,47047.0,19856.0,2452.0,154598.0,531.0,20.0,0.0,0.0,55.0,606.0,920.0,1117.0,1121.0,403.0,42.0,3603.0,152.0,27.0,79.0,35.0,3.0,296.0,14.0,52.0,30.0,,,95.0,24.82,25.59,76.48,1.09,0.04,128.0,10.7,0.3,0.0,0.0,0.8,11.9,0.038,0.0,0.12,7.31,7.43,74.09,18.48,2848.0,94.0,296.0,85.0,114.0,300.0,3738.0,8.03,18.23,25636.0,35435.0,61070.0,204.1,-295.8,162.0,-68.3,2.0,-0.2,-7.2,-21.4,,,,,,
2019-03-22,36025.0,36992.0,45714.0,18217.0,2259.0,139207.0,437.0,0.0,0.0,0.0,69.0,506.0,811.0,956.0,1087.0,374.0,40.0,3268.0,157.0,21.0,68.0,30.0,4.0,280.0,20.0,42.0,27.0,,,89.0,26.29,26.5,81.68,1.04,0.04,136.0,10.7,0.0,0.0,0.0,1.9,12.6,0.045,0.0,0.49,4.79,5.28,60.07,34.65,2511.0,85.0,280.0,85.0,97.0,300.0,3358.0,8.94,19.79,26127.0,34412.0,60538.0,135.4,-276.3,174.0,-44.8,1.2,1.3,-6.1,-22.5,,,,,,
2019-03-23,38345.0,45455.0,47572.0,18359.0,2257.0,151988.0,754.0,0.0,0.0,0.0,63.0,817.0,839.0,1052.0,1108.0,374.0,39.0,3413.0,146.0,29.0,77.0,30.0,4.0,286.0,19.0,43.0,24.0,,,87.0,26.24,25.61,81.55,1.02,0.04,134.0,9.7,0.0,0.0,0.0,1.4,11.0,0.041,0.0,0.41,5.2,5.6,66.45,27.95,2637.0,89.0,286.0,86.0,105.0,296.0,3499.0,8.45,19.09,26562.0,36080.0,62642.0,144.9,-257.5,163.7,-55.9,-0.5,-0.2,-7.8,-20.1,,,,,,
2019-03-24,40778.0,47813.0,46483.0,19569.0,2396.0,157039.0,1064.0,0.0,0.0,0.0,51.0,1115.0,874.0,1129.0,1115.0,389.0,40.0,3547.0,144.0,27.0,77.0,35.0,4.0,286.0,24.0,40.0,26.0,,,89.0,23.54,25.6,80.6,1.16,0.02,131.0,10.2,0.3,0.0,0.0,1.8,12.3,0.033,0.0,0.09,5.93,6.02,79.27,14.71,2760.0,88.0,286.0,86.0,111.0,292.0,3622.0,8.05,18.32,27663.0,35215.0,62877.0,159.9,-260.7,169.4,-70.8,-0.4,2.0,-8.2,-22.2,,,,,,
2019-03-25,39362.0,45629.0,42644.0,19742.0,2366.0,149743.0,598.0,0.0,0.0,110.0,41.0,749.0,887.0,1125.0,1072.0,391.0,41.0,3516.0,145.0,23.0,70.0,32.0,4.0,273.0,15.0,43.0,26.0,,,84.0,24.17,26.05,80.75,1.09,0.05,132.0,11.0,0.0,0.0,0.3,0.5,11.8,0.032,0.0,0.43,2.43,2.86,71.48,25.66,2751.0,91.0,273.0,89.0,109.0,293.0,3605.0,8.12,18.16,28128.0,34406.0,62533.0,172.3,-284.3,164.0,-57.9,0.8,1.8,-10.6,-22.9,,,,,,
2019-03-26,41093.0,48678.0,46648.0,20613.0,2306.0,159338.0,629.0,0.0,0.0,0.0,210.0,839.0,910.0,1166.0,1113.0,412.0,43.0,3644.0,141.0,26.0,81.0,39.0,4.0,291.0,12.0,51.0,30.0,,,94.0,22.11,23.36,59.56,1.04,0.05,106.0,10.8,0.0,0.0,0.0,0.4,11.2,0.035,0.0,0.35,6.01,6.35,76.11,17.53,2853.0,94.0,291.0,91.0,105.0,294.0,3728.0,7.9,18.14,27183.0,33631.0,60813.0,187.7,-289.1,161.9,-70.9,1.2,1.8,-10.2,-23.5,,,,,,
2019-03-27,41216.0,50053.0,47131.0,19254.0,2173.0,159827.0,515.0,0.0,0.0,0.0,341.0,856.0,917.0,1187.0,1137.0,395.0,42.0,3677.0,144.0,33.0,87.0,39.0,4.0,307.0,8.0,52.0,35.0,,,95.0,29.74,26.34,83.78,0.78,0.04,141.0,10.7,0.3,0.0,0.0,2.4,13.3,0.048,0.0,1.26,4.76,6.02,65.81,28.17,2852.0,92.0,307.0,91.0,108.0,302.0,3752.0,8.06,18.67,26741.0,33951.0,60692.0,192.6,-285.0,161.2,-71.8,5.1,4.4,-8.6,-21.6,,,,,,
