date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
24-06-2020,55544,42004,36910,21526,2717,158701,1017,0,0,0,9,1026,1314,1015,907,455,50,3741,371,84,88,142,27,712,20,41,77,,,138,36.2,20,80.4,4.79,0.03,141,12.3,0,0,0,0,12.3,0.037,0,0.02,12.05,12.07,81.32,6.61,2431,87,712,113,157,346,3846,8.99,30.45,5302,14539,10872,2315,594,33621,9095,24331,13733,5692,11,52862,14397,38870,24605,8007,605,86483,274.5,-286.1,130.6,-114.2,-4.7,0,270.2,-292.4,148.7,-114.3,-7.8,4.5,-4.4,-6.2,18.2,-0.1,-3,4.5,45.3,-2.3,-26.4,1.054,1.093,60274,44717,42800,21931,2715,163564,,,,,,,,,,,,,,,,,
25-06-2020,55390,43095,36873,19133,2551,157042,492,0,0,0,223,715,1282,1042,895,438,46,3703,373,76,85,137,27,698,36,42,58,,,136,34.02,21.6,78.41,5.49,0.01,140,10.5,0,0,0,4.3,14.8,0.018,0,0,2.16,2.16,85.41,12.43,2422,83,698,111,154,359,3826,9.39,30.54,5302,13819,9712,2315,594,31741,8375,23671,14083,5942,11,52082,13677,37490,23795,8257,605,83823,264.2,-275,131.6,-114.4,-6.4,0,252.2,-276,146.8,-121.6,-10.3,-9,-12,-1,15.1,-7.2,-3.9,-9,47.1,-2.3,-26.4,1.068,1.095,60280,46456,42332,21454,2595,162073,,,,,,,,,,,,,,,,,
26-06-2020,56521,41917,37026,19563,2483,157510,452,0,0,0,347,799,1310,1012,883,420,45,3669,363,66,73,138,26,666,51,51,69,,,171,37.96,21.9,76.29,4.47,0.01,141,10.4,0,0,0,2.9,13.2,0.018,0,0.05,0.87,0.91,86.41,12.67,2377,81,666,112,157,383,3776,10.15,30.75,4802,13819,10372,2120,615,31727,8400,22661,14023,5692,11,50787,13202,36480,24395,7812,626,82514,286.2,-298.5,140.2,-121.6,-6.3,0,276.3,-307.1,165,-129.2,-8.4,-3.4,-10,-8.7,24.9,-7.6,-2.1,-3.4,50.3,-1.5,-25.7,1.045,1.063,61681,44051,42213,20652,2497,163736,,,,,,,,,,,,,,,,,
27-06-2020,58209,41995,36513,19492,2411,158620,438,0,0,0,12,450,1350,1007,883,424,43,3707,356,65,76,136,27,661,54,62,95,,,211,36.06,23.7,71.9,4.84,0.02,137,10.7,0,0,0,0,10.7,0.028,0,0,3.76,3.76,77.18,19.06,2373,80,661,112,153,426,3805,11.18,31.5,5302,13819,10572,2120,831,32644,8400,24361,13523,5192,11,51487,13702,38180,24095,7312,842,84131,295.6,-293,129.3,-124.5,-7.4,0,282.5,-297.5,147.7,-127.7,-10.1,-5.2,-13.1,-4.5,18.4,-3.2,-2.8,-5.2,50.9,-0.6,-25.7,1.05,1.068,63979,44434,41753,20101,2451,164532,,,,,,,,,,,,,,,,,
28-06-2020,59188,40910,34713,19372,2485,156668,368,0,0,0,6,374,1376,994,826,397,44,3637,358,61,72,138,29,659,60,67,90,,,218,37.88,23.7,65.04,4.91,0.02,132,9.4,0,0,0,0.5,9.9,0.028,0,0,3.14,3.14,75,21.86,2301,77,659,112,143,430,3722,11.56,32.27,5672,13134,10072,2320,1296,32493,7530,24379,13243,4842,47,50041,13202,37513,23315,7162,1343,82534,303.3,-280.8,115.4,-133.8,-4,0,298.8,-288.4,121.3,-133.6,-2.8,-4.5,-4.4,-7.5,5.9,0.3,1.3,-4.5,51,-0.9,-25.2,1.031,1.086,63133,42567,38129,19438,2532,160854,,,,,,,,,,,,,,,,,
28-06-2020,59188,40910,34713,19372,2485,156668,368,0,0,0,6,374,1376,994,826,397,44,3637,358,61,72,138,29,659,60,67,90,,,218,37.88,23.7,65.04,4.91,0.02,132,9.4,0,0,0,0.5,9.9,0.028,0,0,3.14,3.14,75,21.86,2301,77,659,112,143,430,3722,11.56,32.27,5672,13134,10072,2320,1296,32493,7530,24379,13243,4842,47,50041,13202,37513,23315,7162,1343,82534,303.3,-280.8,115.4,-133.8,-4,0,298.8,-288.4,121.3,-133.6,-2.8,-4.5,-4.4,-7.5,5.9,0.3,1.3,-4.5,51,-0.9,-25.2,1.031,1.086,63133,42567,38129,19438,2532,160854,,,,,,,,,,,,,,,,,
29-06-2020,56119,41942,36159,20570,2690,157480,427,0,0,0,15,442,1335,1017,857,416,47,3673,354,59,82,143,31,669,48,46,73,,,167,39,22.5,71.99,4.73,0.03,138,9.5,0,0,0,0.9,10.4,0.033,0,0.15,6.53,6.68,80.8,12.52,2403,80,669,112,151,370,3785,9.77,30.42,5543,13634,10982,3320,1025,34504,6859,24683,12723,4842,11,49118,12402,38317,23705,8162,1036,83622,312.8,-285.6,113.3,-141.3,0.9,0,292.4,-283.5,123.1,-145,1.8,-11.1,-20.4,2.1,9.8,-3.6,0.9,-11.1,51.1,-1.3,-25.3,1.054,1.09,63456,44748,41172,20707,2696,163922,,,,,,,,,,,,,,,,,
01-07-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-07-2020,63328,42765,35398,21879,2624,165994,815,0,0,0,11,826,1512,1021,847,471,48,3900,366,47,57,132,29,632,42,74,165,,,281,40.87,25.66,68.93,4.75,0.02,140,13.8,0,0,0,0,13.8,0.029,0,0.38,5.96,6.34,83.5,10.16,2556,51,632,104,154,494,3992,12.38,30.83,4543,15294,12232,3440,578,36087,6424,22504,14133,4292,11,47364,10967,37798,26365,7732,590,83451,336.1,-317,88.1,-104,-3.2,0,344.6,-319.3,66.8,-92.9,-2.1,-2.9,8.6,-2.3,-21.4,11.1,1.1,-2.9,51.3,-1.5,-23.7,1.042,1.074,68605,44539,39417,22546,2679,170545,,,,,,,,,,,,,,,,,
02-07-2020,63328,42765,35398,21879,2624,165994,815,0,0,0,11,826,1512,1021,847,471,48,3900,366,47,57,132,29,632,42,74,165,,,281,40.87,25.66,68.93,4.75,0.02,140,13.8,0,0,0,0,13.8,0.029,0,0.38,5.96,6.34,83.5,10.16,2556,51,632,104,154,494,3992,12.38,30.83,4543,15294,12232,3440,578,36087,6424,22504,14133,4292,11,47364,10967,37798,26365,7732,590,83451,336.1,-317,88.1,-104,-3.2,0,344.6,-319.3,66.8,-92.9,-2.1,-2.9,8.6,-2.3,-21.4,11.1,1.1,-2.9,51.3,-1.5,-23.7,1.042,1.074,68605,44539,39417,22546,2679,170545,,,,,,,,,,,,,,,,,
03-07-2020,61135,41932,33378,21513,2687,160645,1254,0,0,0,168,1422,1520,1029,825,466,50,3890,364,46,56,151,31,647,39,75,190,,,305,40.24,23.1,65.73,4.61,0.03,134,13.6,0,0,0,2.1,15.7,0.032,0,0.08,7.24,7.33,81.76,10.91,2516,52,647,105,156,519,3994,12.99,31.8,5203,14494,12232,3440,578,35947,7544,23793,14813,4642,47,50839,12747,38287,27045,8082,625,86786,362.2,-313.8,70.2,-113.5,-5.2,0,379.3,-338.5,36,-105.1,-5.3,-33.6,17.1,-24.7,-34.2,8.4,-0.1,-33.6,53.8,-1.4,-25.6,1.035,1.092,67114,44579,37625,22255,2701,168346,,,,,,,,,,,,,,,,,
04-07-2020,60198,41860,34904,21630,2665,161257,338,0,0,0,178,516,1436,1003,796,450,51,3736,360,45,59,142,27,633,40,67,182,,,289,40.91,21.9,56.49,4.86,0.04,124,9.3,0,0,0,2.7,12,0.03,0,0,3.39,3.39,71.5,25.11,2405,52,633,102,155,489,3836,12.76,31.93,4985,14303,12172,1570,296,33327,7269,24468,15023,5392,47,52199,12254,38771,27195,6962,343,85525,349,-300.1,65.8,-109.3,-5.4,0,346.6,-290.8,47.9,-105.8,-1.9,-4,-2.3,9.3,-17.9,3.5,3.5,-4,51,-0.6,-24.4,1.055,1.108,66282,43407,35781,21450,2702,160830,,,,,,,,,,,,,,,,,
06-07-2020,54780,39444,35423,19801,2745,152193,495,0,0,0,11,506,1281,931,809,428,49,3498,361,37,62,144,27,631,10,108,184,,,303,32.66,14.73,55.11,4.6,0.03,107,10.6,0,0,0,0,10.7,0.032,0,0,5.05,5.05,73.3,21.65,2151,47,631,105,143,489,3566,13.7,34.35,6050,14693,13332,2310,296,36682,10564,25240,14633,4892,47,55376,16614,39933,27965,7202,343,92057,330.2,-306.5,88.3,-104.6,-7.4,0,327.2,-317.3,92.2,-94.3,-8.7,-0.9,-3.1,-10.7,3.9,10.3,-1.3,-0.9,52.9,-1.6,-25.8,1.046,1.088,59986,39468,39033,20384,2703,154489,,,,,,,,,,,,,,,,,
06-07-2020,54780,39444,35423,19801,2745,152193,495,0,0,0,11,506,1281,931,809,428,49,3498,361,37,62,144,27,631,10,108,184,,,303,32.66,14.73,55.11,4.6,0.03,107,10.6,0,0,0,0,10.7,0.032,0,0,5.05,5.05,73.3,21.65,2151,47,631,105,143,489,3566,13.7,34.35,6050,14693,13332,2310,296,36682,10564,25240,14633,4892,47,55376,16614,39933,27965,7202,343,92057,330.2,-306.5,88.3,-104.6,-7.4,0,327.2,-317.3,92.2,-94.3,-8.7,-0.9,-3.1,-10.7,3.9,10.3,-1.3,-0.9,52.9,-1.6,-25.8,1.046,1.088,59986,39468,39033,20384,2703,154489,,,,,,,,,,,,,,,,,
07-07-2020,53050,39722,36888,20780,2713,153153,518,0,0,0,153,671,1278,943,854,437,51,3564,360,32,66,145,27,631,7,104,170,,,282,34.06,17.5,68.96,4.47,0.04,125,10.5,0,0,0,0.1,10.6,0.03,0,0.03,4.94,4.98,80.81,14.21,2229,53,631,105,142,492,3651,13.47,33.62,5756,13893,13832,3080,330,36891,9119,24882,13793,4592,47,52433,14875,38775,27625,7672,376,89324,323.2,-303.2,94.8,-108,-6.8,0,309.3,-309.1,103.5,-102.5,-6.1,-4.8,-13.9,-5.9,8.8,5.4,0.8,-4.8,54.1,-1.7,-26.5,1.05,1.106,57955,41413,39785,21007,2769,155230,,,,,,,,,,,,,,,,,
09-07-2020,57880,40963,36070,20873,2662,158448,734,0,0,0,157,891,1324,983,837,440,50,3635,363,34,80,149,29,656,17,83,71,,,171,39.3,21.4,57.77,4.49,0.02,123,11.6,0,0,0,1.4,13,0.024,0,0.27,3.03,3.3,81.16,15.54,2415,56,656,101,146,367,3742,9.82,30.03,5226,15298,11452,2580,296,34852,8904,25676,12983,4842,47,52452,14130,40974,24435,7422,343,87304,291.2,-282.5,131.9,-133.3,-7.4,0,293.4,-290.1,144.6,-142.2,-8,-2.3,2.1,-7.6,12.7,-8.9,-0.6,-2.3,54.7,-2.1,-24.2,1.08,1.006,63242,41495,38294,21402,2693,162367,,,,,,,,,,,,,,,,,
10-07-2020,57678,41124,35569,19810,2561,156742,294,0,0,0,255,549,1378,981,810,436,47,3652,365,28,69,129,31,622,39,110,83,,,232,38.37,20.9,56.71,4.64,0.03,121,10.8,0,0,0,0,10.8,0.024,0,0,1.65,1.65,78.66,19.69,2399,56,622,104,150,429,3760,11.42,30.74,4686,14769,10732,1920,546,32653,8954,24446,13193,4842,47,51482,13640,39215,23925,6762,593,84134,309.3,-284,116,-131.7,-9.5,0,314.9,-295.1,113.1,-123.6,-11.7,-2.3,5.7,-11.1,-2.9,8.2,-2.1,-2.3,53.7,-4.7,-26,1.036,1.103,61509,41733,36802,20839,2583,157751,,,,,,,,,,,,,,,,,
10-07-2020,57678,41124,35569,19810,2561,156742,294,0,0,0,255,549,1378,981,810,436,47,3652,365,28,69,129,31,622,39,110,83,,,232,38.37,20.9,56.71,4.64,0.03,121,10.8,0,0,0,0,10.8,0.024,0,0,1.65,1.65,78.66,19.69,2399,56,622,104,150,429,3760,11.42,30.74,4686,14769,10732,1920,546,32653,8954,24446,13193,4842,47,51482,13640,39215,23925,6762,593,84134,309.3,-284,116,-131.7,-9.5,0,314.9,-295.1,113.1,-123.6,-11.7,-2.3,5.7,-11.1,-2.9,8.2,-2.1,-2.3,53.7,-4.7,-26,1.036,1.103,61509,41733,36802,20839,2583,157751,,,,,,,,,,,,,,,,,
12-07-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-07-2020,48437,39388,32179,19787,2427,142218,448,0,0,0,247,695,1112,958,775,430,44,3318,351,21,56,135,31,593,50,108,104,,,263,35.05,19.7,72.37,4.85,0.02,132,9,0,0,0,4.1,13.1,0.085,0,0.05,4.15,4.2,61.96,33.84,2014,52,593,109,150,491,3409,14.4,34.99,4686,16369,11522,2190,546,35313,13049,24250,14633,5742,47,57721,17735,40619,26155,7932,593,93033,214.5,-237.2,121.9,-88.4,-10.8,0,160.5,-202.3,135,-72.1,-13,8.2,-54,34.9,13.1,16.3,-2.2,8.2,54.1,-2.4,-26.1,1.033,1.068,59116,39887,35689,19966,2525,152201,,,,,,,,,,,,,,,,,
13-07-2020,55728,41697,35865,20692,2675,156657,1537,0,0,0,153,1690,1250,997,837,438,47,3569,358,33,75,148,32,646,17,53,104,,,174,40.35,21.86,66.15,4.71,0.03,133,12.8,0.1,0,0,4.1,16.9,0.071,0.1,4.15,14.36,18.62,75.86,5.52,2318,57,646,106,167,382,3676,10.38,30.83,4686,17184,11522,1920,610,35922,12239,23515,14423,5742,47,55966,16925,40699,25945,7662,656,91887,277.6,-258.4,121.2,-128.6,-11.9,0,267,-247.1,127.8,-137.9,-13.2,-3.4,-10.6,11.2,6.6,-9.4,-1.4,-3.4,53.4,-2.2,-26.4,1.052,1.088,61182,43692,39516,21081,2679,159783,,,,,,,,,,,,,,,,,
17-07-2020,60376,42577,34986,22053,2732,162724,932,0,0,0,183,1115,1419,997,807,473,51,3747,349,27,69,149,28,623,12,54,144,,,210,37.85,22.5,64.32,4.41,0.04,129,11.8,0,0,0,1.1,13,0.038,0.1,0.83,6.28,7.22,80.51,12.27,2509,50,623,106,146,415,3849,10.79,29.72,3838,14847,12892,1650,677,33903,9564,19120,14955,5492,47,49178,13402,33967,27847,7142,723,83080,362.3,-317.4,83.1,-122.9,-5.1,0,372.3,-334.4,65.9,-116.3,-2.6,-15.1,10,-17.1,-17.1,6.6,2.6,-15.1,54.1,-1.5,-25.7,1.043,1.087,65616,42492,37617,22339,2735,163719,,,,,,,,,,,,,,,,,
18-07-2020,60087,43360,35796,22345,2695,164283,803,0,0,0,191,994,1418,1022,824,480,49,3793,354,33,88,152,30,657,5,54,65,,,125,34.45,25.75,71.42,4.32,0.03,136,10.8,0,0,0,2.6,13.4,0.034,0,0.28,8.31,8.59,84.08,7.34,2604,54,657,106,141,335,3899,8.6,28.19,3578,16197,12232,1350,677,34033,9814,19949,15055,5492,47,50357,13392,36146,27287,6842,723,84389,363.5,-331.6,108.7,-134.2,-6.5,0,371.5,-339.1,118.3,-138.1,-10.2,2.4,8,-7.5,9.6,-3.9,-3.7,2.4,53.6,-0.6,-25.8,1.037,1.083,64373,43821,38048,22902,2754,165723,,,,,,,,,,,,,,,,,
20-07-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-07-2020,55876,42542,34935,21080,2491,156924,485,0,0,0,194,679,1236,1025,816,436,44,3557,346,25,102,132,31,636,54,93,37,,,183,36.11,21.4,67.32,3.99,0.03,129,9.8,0,0,0,4.6,14.4,0.03,0,0.01,3.69,3.7,74.52,21.78,2335,56,636,106,121,403,3657,11.01,31.31,3929,15347,10612,2150,677,32714,10209,21666,14715,5742,47,52379,14138,37013,25327,7892,723,85093,257.9,-268.5,123.3,-106.4,-6.2,0,225.2,-256.8,141.6,-103,-8.8,-1.9,-32.7,11.6,18.3,3.4,-2.6,-1.9,50,-1.8,-25.9,1.049,1.095,57386,44972,39131,20827,2508,157059,,,,,,,,,,,,,,,,,
20-07-2020,55876,42542,34935,21080,2491,156924,485,0,0,0,194,679,1236,1025,816,436,44,3557,346,25,102,132,31,636,54,93,37,,,183,36.11,21.4,67.32,3.99,0.03,129,9.8,0,0,0,4.6,14.4,0.03,0,0.01,3.69,3.7,74.52,21.78,2335,56,636,106,121,403,3657,11.01,31.31,3929,15347,10612,2150,677,32714,10209,21666,14715,5742,47,52379,14138,37013,25327,7892,723,85093,257.9,-268.5,123.3,-106.4,-6.2,0,225.2,-256.8,141.6,-103,-8.8,-1.9,-32.7,11.6,18.3,3.4,-2.6,-1.9,50,-1.8,-25.9,1.049,1.095,57386,44972,39131,20827,2508,157059,,,,,,,,,,,,,,,,,
22-07-2020,50433,43962,37571,21598,2691,156255,462,0,0,0,123,585,1110,1059,885,432,48,3535,339,22,116,127,31,634,23,48,18,,,89,31.87,22.9,73.42,4.58,0.02,133,10.4,0,0,0,3.8,14.2,0.018,0,0,1.44,1.44,87.83,10.74,2421,59,634,84,128,301,3626,8.29,28.09,5549,16547,10612,2150,643,35501,10289,19926,14274,5992,47,50528,15838,36473,24886,8142,690,86029,215.9,-218.1,117.6,-109.8,-5.6,0,194.1,-223.9,155,-118.1,-5.6,1.6,-21.8,-5.8,37.5,-8.3,-0.1,1.6,48.1,-2.3,-23,1.033,1.021,53305,46232,41541,21204,2672,156246,,,,,,,,,,,,,,,,,
22-07-2020,50433,43962,37571,21598,2691,156255,462,0,0,0,123,585,1110,1059,885,432,48,3535,339,22,116,127,31,634,23,48,18,,,89,31.87,22.9,73.42,4.58,0.02,133,10.4,0,0,0,3.8,14.2,0.018,0,0,1.44,1.44,87.83,10.74,2421,59,634,84,128,301,3626,8.29,28.09,5549,16547,10612,2150,643,35501,10289,19926,14274,5992,47,50528,15838,36473,24886,8142,690,86029,215.9,-218.1,117.6,-109.8,-5.6,0,194.1,-223.9,155,-118.1,-5.6,1.6,-21.8,-5.8,37.5,-8.3,-0.1,1.6,48.1,-2.3,-23,1.033,1.021,53305,46232,41541,21204,2672,156246,,,,,,,,,,,,,,,,,
23-07-2020,55154,43822,36798,20398,2627,158799,663,0,0,0,4,667,1219,1055,861,411,49,3595,336,21,122,132,30,642,37,52,22,,,112,42.06,21.9,49.34,4.3,0.03,118,11.1,0,0,0,0,11.1,0.023,0,0,4.59,4.59,84.41,10.99,2481,55,642,82,134,309,3702,8.35,27.88,5549,16297,11042,2150,793,35831,10164,19825,14434,5232,47,49702,15713,36122,25476,7382,840,85533,262.6,-257.2,131.3,-130.3,-6.4,0,246.5,-260,163.3,-143.6,-7.1,-0.9,-16.1,-2.8,32,-13.3,-0.7,-0.9,53,-0.9,-25.5,1.045,1.078,58685,45951,39146,20455,2646,159652,,,,,,,,,,,,,,,,,
25-07-2020,56621,42512,35176,21652,2729,158690,1219,0,0,0,135,1354,1296,1023,831,437,50,3638,342,25,98,139,29,632,10,17,70,,,98,34.9,19.55,64.4,4.37,0.02,123,11.5,0,0,0,0.2,11.8,0.029,0,0.21,6.08,6.28,85.19,8.53,2529,59,632,79,146,292,3737,7.82,26.85,5839,15797,10662,2345,643,35286,9894,19730,14434,4772,47,48877,15733,35527,25096,7117,690,84163,307.3,-269.5,95.7,-128.1,-5.4,0,308.8,-275.4,97.6,-134.2,-7.5,-10.7,1.5,-5.8,1.9,-6.1,-2.1,-10.7,50.9,-0.7,-23.8,1.056,1.084,60856,45113,38935,21243,2763,159897,,,,,,,,,,,,,,,,,
26-07-2020,58060,42632,33098,21945,2627,158362,1063,0,0,0,168,1231,1325,1008,776,461,49,3620,348,23,72,143,27,612,8,34,96,,,138,36.64,24.43,72.71,4.39,0.03,138,10.6,0,0,0,2,12.6,0.031,0,0,6.03,6.03,80.63,13.34,2481,51,612,82,141,350,3717,9.42,28.11,5659,14537,10912,1545,643,33296,8744,19818,15350,4942,47,48901,14403,34355,26262,6487,690,82197,305.5,-267.5,87.7,-121.6,-4,0,309,-263.2,73.6,-115.2,-4.4,-0.2,3.5,4.3,-14,6.4,-0.4,-0.2,51.4,-1.5,-25.9,1.027,1.059,63307,42607,35349,22269,2624,161787,,,,,,,,,,,,,,,,,
26-07-2020,58060,42632,33098,21945,2627,158362,1063,0,0,0,168,1231,1325,1008,776,461,49,3620,348,23,72,143,27,612,8,34,96,,,138,36.64,24.43,72.71,4.39,0.03,138,10.6,0,0,0,2,12.6,0.031,0,0,6.03,6.03,80.63,13.34,2481,51,612,82,141,350,3717,9.42,28.11,5659,14537,10912,1545,643,33296,8744,19818,15350,4942,47,48901,14403,34355,26262,6487,690,82197,305.5,-267.5,87.7,-121.6,-4,0,309,-263.2,73.6,-115.2,-4.4,-0.2,3.5,4.3,-14,6.4,-0.4,-0.2,51.4,-1.5,-25.9,1.027,1.059,63307,42607,35349,22269,2624,161787,,,,,,,,,,,,,,,,,
27-07-2020,59884,45341,37479,21692,2607,167003,939,0,0,0,169,1108,1428,1066,872,468,49,3883,355,25,95,141,28,644,22,56,118,,,196,40.44,26.3,82.65,4.32,0.03,154,12.8,0,0,0,2.1,14.9,0.034,0,0.32,6.61,6.93,84.25,8.82,2621,52,644,83,151,436,3986,10.93,29.16,4669,14837,10912,1545,643,32606,8734,20568,15340,5732,47,50421,13403,35405,26252,7277,690,83027,346.7,-301.3,88.3,-127.7,-6,0,350.3,-301.9,79.5,-129.3,-6.3,-7.6,3.7,-0.6,-8.9,-1.5,-0.3,-7.6,49.8,-1.6,-26.1,1.048,1.082,64881,46313,41365,21778,2648,168905,,,,,,,,,,,,,,,,,
28-07-2020,61544,45004,36811,20986,2692,167037,454,0,0,0,101,555,1450,1089,897,445,51,3931,352,28,102,131,31,643,48,75,92,,,215,45.07,24.4,64.53,4.25,0.02,138,9.9,0,0,0,2.1,12,0.037,0,0.93,8.46,9.39,81.78,8.83,2669,59,643,83,155,432,4041,10.69,28.67,3959,13677,11122,1545,707,31009,7864,23209,14170,5982,47,51272,11823,36886,25292,7527,753,82281,348.5,-318.2,114.4,-139.4,-5.3,0,346.9,-322.1,122.5,-149.5,-7,-9.3,-1.7,-3.9,8.1,-10.1,-1.7,-9.3,50.4,-2.3,-25.8,1.058,1.102,65510,47244,42503,20919,2774,169216,,,,,,,,,,,,,,,,,
29-07-2020,58369,45148,36164,21427,2679,163787,498,0,0,0,8,506,1390,1072,860,436,51,3810,348,23,87,139,31,628,45,57,93,,,195,38.6,19.1,60.39,4.38,0.02,122,10.2,0,0,0,0,10.2,0.021,0,0,2.15,2.15,83.13,14.72,2603,51,628,83,152,406,3923,10.35,28.47,5012,13877,11122,1545,707,32262,8074,19771,14380,5362,47,47634,13086,33648,25502,6907,753,79896,327.6,-303.1,120,-139.4,-5.1,0,324.3,-297,119.1,-148.6,-5.4,-7.5,-3.3,6.2,-0.8,-9.2,-0.4,-7.5,49.3,-0.5,-25.6,1.056,1.099,63677,46294,41307,21536,2691,166224,,,,,,,,,,,,,,,,,
31-07-2020,58778,44942,36513,22670,2680,165583,545,0,0,0,9,554,1301,1083,891,460,50,3785,348,14,90,146,30,628,17,20,113,,,150,29.17,21.68,72.19,4.46,0.03,128,10.5,0,0,0,0,10.5,0.034,0,0.69,6.86,7.56,87.62,4.83,2613,47,628,79,168,361,3897,9.26,27.39,5096,14757,11622,1045,640,33159,9384,20200,13190,5502,47,48323,14480,34957,24812,6547,686,81482,302.5,-260.6,96.8,-132.8,-5.9,0,306.4,-259.9,97.9,-147.3,-5.5,-8.4,3.9,0.7,1.1,-14.5,0.5,-8.4,49.9,-1.7,-25.8,1.066,1.09,62438,47519,43190,22709,2696,167512,,,,,,,,,,,,,,,,,
31-07-2020,58778,44942,36513,22670,2680,165583,545,0,0,0,9,554,1301,1083,891,460,50,3785,348,14,90,146,30,628,17,20,113,,,150,29.17,21.68,72.19,4.46,0.03,128,10.5,0,0,0,0,10.5,0.034,0,0.69,6.86,7.56,87.62,4.83,2613,47,628,79,168,361,3897,9.26,27.39,5096,14757,11622,1045,640,33159,9384,20200,13190,5502,47,48323,14480,34957,24812,6547,686,81482,302.5,-260.6,96.8,-132.8,-5.9,0,306.4,-259.9,97.9,-147.3,-5.5,-8.4,3.9,0.7,1.1,-14.5,0.5,-8.4,49.9,-1.7,-25.8,1.066,1.09,62438,47519,43190,22709,2696,167512,,,,,,,,,,,,,,,,,
02-08-2020,56514,43648,30795,22809,2720,156486,927,0,0,138,113,1178,1293,1060,764,468,53,3638,348,18,67,147,31,610,13,33,157,,,203,39.59,22.1,69.67,4.4,0.03,136,10.2,0,0,0.4,0.8,11.4,0.034,0,0.09,6.3,6.39,77.62,15.99,2444,51,610,78,139,429,3751,11.44,29.79,5096,13837,13312,2345,610,35199,11589,20002,13898,6172,47,51708,16685,33839,27210,8517,656,86907,304.9,-234.5,48,-113.5,-4.8,0,307.3,-234.3,28,-99.8,-5.1,-3.9,2.4,0.2,-20,13.8,-0.3,-3.9,53.1,-1.9,-25.7,1.057,1.08,62434,45397,36665,22847,2740,160986,,,,,,,,,,,,,,,,,
